date,temperature_2m,precipitation_probability,weather_code,relative_humidity_2m,apparent_temperature,dew_point_2m,surface_pressure,pressure_msl,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,wind_speed_10m,wind_direction_10m,rain
2025-10-11 03:00:00+00:00,27.917501,55.0,80.0,82.0,33.77363,24.558342,1009.4687,1010.5,100.0,72.0,55.0,100.0,4.072935,135.0001,0.0
2025-10-11 04:00:00+00:00,28.5175,50.0,80.0,79.0,34.347557,24.519197,1008.8713,1009.9,100.0,66.0,48.0,100.0,4.072935,135.0001,0.0
2025-10-11 05:00:00+00:00,29.067501,65.0,3.0,76.0,35.007854,24.40509,1008.1739,1009.2,100.0,70.0,38.0,100.0,2.8116899,129.80553,0.0
2025-10-11 06:00:00+00:00,29.317501,70.0,3.0,75.0,35.41772,24.42521,1007.17584,1008.2,100.0,75.0,29.0,100.0,1.8,90.0,0.0
2025-10-11 07:00:00+00:00,29.417501,73.0,3.0,76.0,35.56053,24.743189,1006.17725,1007.2,100.0,64.0,45.0,100.0,2.9024127,119.74479,0.0
2025-10-11 08:00:00+00:00,29.2175,70.0,80.0,76.0,35.134956,24.549988,1005.7769,1006.8,100.0,70.0,18.0,100.0,3.6,126.86999,0.0
2025-10-11 09:00:00+00:00,28.817501,73.0,3.0,76.0,34.35816,24.16358,1005.57556,1006.6,100.0,64.0,34.0,100.0,4.510787,118.61037,0.0
2025-10-11 10:00:00+00:00,28.317501,68.0,3.0,77.0,33.622032,23.89781,1005.6739,1006.7,100.0,42.0,50.0,100.0,5.00128,120.256355,0.0
2025-10-11 11:00:00+00:00,27.317501,50.0,3.0,84.0,33.06472,24.374794,1006.56946,1007.6,100.0,30.0,7.0,100.0,4.0249224,116.56499,0.0
2025-10-11 12:00:00+00:00,27.2175,28.0,3.0,86.0,32.994347,24.670065,1007.1685,1008.2,100.0,21.0,30.0,100.0,5.1165614,140.71062,0.0
2025-10-11 13:00:00+00:00,26.6175,15.0,3.0,88.0,32.155396,24.464811,1008.0658,1009.1,100.0,5.0,25.0,100.0,5.8603754,137.4896,0.0
2025-10-11 14:00:00+00:00,26.2175,8.0,3.0,90.0,31.70465,24.446003,1008.5637,1009.6,100.0,10.0,29.0,100.0,6.1305785,139.76372,0.0
2025-10-11 15:00:00+00:00,25.8675,20.0,3.0,92.0,31.482307,24.467258,1008.962,1010.0,100.0,28.0,34.0,100.0,5.3517847,137.72638,0.0
2025-10-11 16:00:00+00:00,25.6175,20.0,3.0,94.0,31.47229,24.57895,1008.66174,1009.7,100.0,34.0,19.0,100.0,4.198285,149.03632,0.0
2025-10-11 17:00:00+00:00,25.3675,23.0,3.0,95.0,31.319695,24.507597,1008.3611,1009.4,100.0,36.0,7.0,100.0,3.219938,153.43501,0.0
2025-10-11 18:00:00+00:00,25.2675,25.0,45.0,95.0,31.202858,24.40824,1008.061,1009.1,100.0,31.0,10.0,100.0,2.9024127,172.87508,0.0
2025-10-11 19:00:00+00:00,24.9675,20.0,45.0,96.0,31.031895,24.28473,1007.6602,1008.7,100.0,34.0,4.0,100.0,1.484318,194.03627,0.0
2025-10-11 20:00:00+00:00,24.817501,13.0,45.0,96.0,30.899738,24.135498,1007.1604,1008.2,100.0,44.0,0.0,100.0,0.71999997,270.0,0.0
2025-10-11 21:00:00+00:00,24.7175,13.0,45.0,97.0,30.740803,24.208673,1007.16003,1008.2,86.0,56.0,0.0,65.0,1.4399999,360.0,0.0
2025-10-11 22:00:00+00:00,24.4675,8.0,45.0,98.0,30.320015,24.130424,1007.25903,1008.3,76.0,76.0,0.0,0.0,2.2768397,18.435053,0.0
2025-10-11 23:00:00+00:00,24.4675,5.0,45.0,98.0,30.242016,24.130424,1007.85846,1008.9,75.0,75.0,0.0,0.0,2.8116899,39.805527,0.0
2025-10-12 00:00:00+00:00,25.6175,10.0,45.0,94.0,31.470043,24.57895,1008.8615,1009.9,84.0,66.0,4.0,55.0,4.2136917,19.983198,0.0
2025-10-12 01:00:00+00:00,27.067501,13.0,2.0,87.0,32.962708,24.716234,1009.3657,1010.4,67.0,38.0,41.0,16.0,4.510787,61.389645,0.0
2025-10-12 02:00:00+00:00,28.167501,43.0,3.0,82.0,34.238842,24.802177,1009.96893,1011.0,82.0,69.0,12.0,16.0,3.671294,101.3099,0.0
2025-10-12 03:00:00+00:00,29.1175,38.0,2.0,76.0,35.13062,24.453386,1009.5728,1010.6,75.0,56.0,44.0,4.0,4.5820518,135.0001,0.0
2025-10-12 04:00:00+00:00,30.3675,53.0,2.0,71.0,37.705635,24.518642,1008.8776,1009.9,74.0,57.0,35.0,8.0,4.0249224,153.43501,0.0
2025-10-12 05:00:00+00:00,31.1175,38.0,2.0,67.0,38.21006,24.26608,1007.78125,1008.8,74.0,59.0,31.0,1.0,4.0249224,169.6952,0.0
2025-10-12 06:00:00+00:00,32.017498,45.0,2.0,61.0,38.650883,23.555803,1007.2846,1008.3,87.0,73.0,18.0,33.0,1.484318,165.96373,0.0
2025-10-12 07:00:00+00:00,31.817501,50.0,3.0,62.0,37.314156,23.63761,1005.9852,1007.0,98.0,70.0,18.0,93.0,2.5455842,171.86998,0.0
2025-10-12 08:00:00+00:00,31.417501,68.0,3.0,64.0,36.926357,23.787699,1005.1848,1006.2,100.0,73.0,21.0,100.0,3.096837,144.46223,0.0
2025-10-12 09:00:00+00:00,30.2675,80.0,95.0,72.0,35.53737,24.656652,1005.181,1006.2,100.0,72.0,37.0,100.0,8.4963045,126.384445,0.0
2025-10-12 10:00:00+00:00,27.7675,80.0,95.0,79.0,31.507881,23.791094,1006.07153,1007.1,100.0,61.0,40.0,100.0,15.281989,136.90913,0.0
2025-10-12 11:00:00+00:00,27.067501,70.0,80.0,85.0,32.142067,24.327553,1006.7683,1007.8,100.0,43.0,40.0,100.0,8.435069,140.19447,0.0
2025-10-12 12:00:00+00:00,26.3675,55.0,80.0,90.0,32.373466,24.594038,1007.76514,1008.8,100.0,57.0,57.0,100.0,3.219938,116.56499,0.0
2025-10-12 13:00:00+00:00,26.2175,48.0,3.0,91.0,32.44912,24.630695,1008.46387,1009.5,100.0,49.0,36.0,100.0,1.835647,101.3099,0.0
2025-10-12 14:00:00+00:00,26.167501,25.0,3.0,92.0,32.49046,24.764149,1008.9633,1010.0,100.0,57.0,0.0,100.0,1.8,53.13002,0.0
2025-10-12 15:00:00+00:00,25.917501,3.0,3.0,93.0,32.237583,24.697538,1009.06226,1010.1,100.0,49.0,0.0,100.0,1.5273507,44.999897,0.0
2025-10-12 16:00:00+00:00,25.7175,0.0,3.0,94.0,32.13076,24.678175,1008.662,1009.7,100.0,59.0,52.0,100.0,0.8049845,26.564985,0.0
2025-10-12 17:00:00+00:00,25.5175,13.0,2.0,94.0,31.803856,24.479721,1008.4612,1009.5,80.0,61.0,47.0,14.0,0.8049845,26.564985,0.0
2025-10-12 18:00:00+00:00,25.4675,23.0,2.0,96.0,31.632809,24.782183,1008.1615,1009.2,100.0,64.0,0.0,100.0,2.968636,14.036275,0.0
2025-10-12 19:00:00+00:00,25.2675,33.0,45.0,96.0,31.289238,24.583206,1007.7613,1008.8,100.0,61.0,46.0,100.0,3.0758414,20.556128,0.0
2025-10-12 20:00:00+00:00,25.2175,35.0,45.0,96.0,31.062046,24.533459,1007.76105,1008.8,100.0,59.0,5.0,100.0,4.072935,44.999897,0.0
2025-10-12 21:00:00+00:00,24.9675,18.0,45.0,97.0,30.840988,24.457724,1007.86005,1008.9,81.0,66.0,0.0,51.0,3.5455887,66.037506,0.0
2025-10-12 22:00:00+00:00,24.917501,5.0,45.0,96.0,30.68304,24.23499,1007.76013,1008.8,88.0,64.0,0.0,66.0,3.319036,77.4712,0.0
2025-10-12 23:00:00+00:00,24.8675,3.0,2.0,96.0,30.610455,24.185242,1008.05945,1009.1,63.0,56.0,0.0,19.0,3.2599385,96.340096,0.0
2025-10-13 00:00:00+00:00,25.6175,0.0,2.0,95.0,31.670933,24.755999,1008.66174,1009.7,72.0,71.0,0.0,16.0,3.6179552,95.7105,0.0
2025-10-13 01:00:00+00:00,26.817501,25.0,2.0,88.0,32.51904,24.661627,1009.2652,1010.3,79.0,57.0,45.0,19.0,5.6002855,135.0001,0.0
2025-10-13 02:00:00+00:00,27.567501,38.0,80.0,86.0,33.366585,25.013496,1009.8671,1010.9,82.0,47.0,48.0,36.0,6.489992,183.17976,0.0
2025-10-13 03:00:00+00:00,28.1175,43.0,80.0,84.0,33.92532,25.157446,1009.7691,1010.8,84.0,60.0,40.0,36.0,7.072878,194.7436,0.0
2025-10-13 04:00:00+00:00,28.917501,50.0,95.0,81.0,35.44911,25.327194,1009.0723,1010.1,100.0,64.0,50.0,100.0,7.172949,197.52567,0.0
2025-10-13 05:00:00+00:00,29.8675,53.0,3.0,78.0,36.937622,25.614824,1008.2766,1009.3,100.0,61.0,28.0,100.0,7.208994,182.86235,0.0
2025-10-13 06:00:00+00:00,30.567501,58.0,3.0,73.0,38.08377,25.175909,1007.57947,1008.6,100.0,67.0,21.0,100.0,5.0142193,158.96242,0.0
2025-10-13 07:00:00+00:00,30.917501,68.0,3.0,70.0,36.510574,24.807568,1006.3821,1007.4,100.0,69.0,11.0,100.0,7.928177,140.52757,0.0
2025-10-13 08:00:00+00:00,29.5175,58.0,95.0,76.0,34.438515,24.839785,1005.678,1006.7,100.0,72.0,19.0,100.0,11.709688,135.0001,0.0
2025-10-13 09:00:00+00:00,28.4675,58.0,95.0,81.0,33.366074,24.888983,1005.47473,1006.5,100.0,63.0,5.0,100.0,12.096214,143.47105,0.0
2025-10-13 10:00:00+00:00,27.817501,63.0,80.0,83.0,32.842907,24.663445,1005.87213,1006.9,100.0,49.0,3.0,100.0,10.233123,140.71062,0.0
2025-10-13 11:00:00+00:00,27.1175,50.0,3.0,88.0,32.74442,24.95685,1006.2692,1007.3,100.0,40.0,12.0,100.0,7.42159,140.90616,0.0
2025-10-13 12:00:00+00:00,26.6175,40.0,95.0,90.0,32.613216,24.840757,1007.46643,1008.5,100.0,55.0,30.0,100.0,4.379589,170.53775,0.0
2025-10-13 13:00:00+00:00,26.2675,45.0,95.0,92.0,32.38939,24.863106,1008.46405,1009.5,100.0,62.0,50.0,100.0,3.6179552,185.7105,0.0
2025-10-13 14:00:00+00:00,25.8675,48.0,80.0,93.0,31.820404,24.647985,1008.7622,1009.8,100.0,65.0,21.0,100.0,3.8268526,228.81418,0.0
2025-10-13 15:00:00+00:00,25.667501,38.0,3.0,94.0,31.714687,24.628563,1008.66174,1009.7,100.0,53.0,6.0,100.0,3.096837,234.46223,0.0
2025-10-13 16:00:00+00:00,25.567501,30.0,3.0,94.0,31.740356,24.529337,1008.3617,1009.4,100.0,60.0,4.0,100.0,1.8,216.86998,0.0
2025-10-13 17:00:00+00:00,25.4675,20.0,3.0,95.0,31.729992,24.606958,1007.96173,1009.0,100.0,62.0,22.0,100.0,1.5273507,224.9999,0.0
2025-10-13 18:00:00+00:00,25.317501,48.0,3.0,95.0,31.445156,24.457918,1008.1609,1009.2,100.0,59.0,47.0,100.0,1.8,53.13002,0.0
2025-10-13 19:00:00+00:00,25.0175,48.0,95.0,96.0,31.032738,24.334478,1007.66046,1008.7,100.0,59.0,45.0,100.0,2.0364676,44.999897,0.0
2025-10-13 20:00:00+00:00,24.9675,55.0,95.0,96.0,30.929012,24.28473,1007.76013,1008.8,100.0,69.0,36.0,100.0,2.1897945,80.53775,0.0
2025-10-13 21:00:00+00:00,24.8675,40.0,80.0,96.0,30.652935,24.185242,1007.4601,1008.5,100.0,59.0,19.0,100.0,2.968636,104.03627,0.0
2025-10-13 22:00:00+00:00,24.817501,8.0,3.0,96.0,30.41777,24.135498,1007.55994,1008.6,100.0,57.0,0.0,100.0,4.0249224,100.30479,0.0
2025-10-13 23:00:00+00:00,24.8675,5.0,3.0,96.0,30.436474,24.185242,1007.65985,1008.7,100.0,54.0,0.0,100.0,4.452954,104.03627,0.0
2025-10-14 00:00:00+00:00,25.7175,0.0,3.0,93.0,31.272404,24.499344,1008.562,1009.6,100.0,58.0,0.0,100.0,5.904439,127.568665,0.0
2025-10-14 01:00:00+00:00,26.7675,5.0,3.0,88.0,32.05701,24.612421,1009.1649,1010.2,100.0,54.0,0.0,100.0,8.209263,142.12495,0.0
2025-10-14 02:00:00+00:00,28.0175,33.0,3.0,83.0,33.46178,24.858809,1009.6689,1010.7,83.0,46.0,17.0,53.0,8.225035,156.80139,0.0
2025-10-14 03:00:00+00:00,28.7175,38.0,80.0,79.0,34.241077,24.71335,1009.67114,1010.7,92.0,62.0,26.0,71.0,7.729527,152.24155,0.0
2025-10-14 04:00:00+00:00,29.5175,50.0,80.0,77.0,36.002186,25.05895,1008.9746,1010.0,100.0,54.0,33.0,100.0,7.491114,144.78232,0.0
2025-10-14 05:00:00+00:00,30.0175,55.0,80.0,76.0,36.35743,25.322752,1008.0771,1009.1,100.0,69.0,30.0,100.0,8.209263,127.875046,0.0
2025-10-14 06:00:00+00:00,31.3675,65.0,3.0,66.0,37.794334,24.252687,1007.78217,1008.8,100.0,77.0,47.0,100.0,4.6102495,128.65984,0.0
2025-10-14 07:00:00+00:00,31.167501,75.0,3.0,67.0,36.635983,24.313618,1006.5824,1007.6,100.0,81.0,51.0,100.0,5.6233797,129.80553,0.0
2025-10-14 08:00:00+00:00,30.817501,80.0,3.0,69.0,36.39008,24.47138,1005.8822,1006.9,100.0,74.0,47.0,100.0,5.6002855,135.0001,0.0
2025-10-14 09:00:00+00:00,30.5175,75.0,3.0,71.0,36.06151,24.66229,1005.8813,1006.9,100.0,57.0,31.0,100.0,6.638072,139.39879,0.0
2025-10-14 10:00:00+00:00,29.1175,55.0,80.0,77.0,34.629894,24.67192,1005.8766,1006.9,100.0,44.0,48.0,100.0,6.9153743,141.34016,0.0
2025-10-14 11:00:00+00:00,27.9675,35.0,80.0,84.0,34.339275,25.0107,1006.57166,1007.6,100.0,32.0,0.0,100.0,2.5455842,135.0001,0.0
2025-10-14 12:00:00+00:00,27.567501,13.0,3.0,86.0,34.103043,25.013496,1007.3697,1008.4,100.0,27.0,0.0,100.0,1.4399999,90.0,0.0
2025-10-14 13:00:00+00:00,27.2175,13.0,3.0,88.0,33.50702,25.055256,1007.9677,1009.0,100.0,21.0,0.0,100.0,3.319036,77.4712,0.0
2025-10-14 14:00:00+00:00,26.817501,13.0,3.0,90.0,33.09645,25.03813,1008.56586,1009.6,100.0,10.0,0.0,100.0,3.319036,77.4712,0.0
2025-10-14 15:00:00+00:00,26.4675,3.0,3.0,92.0,32.76207,25.061024,1008.5646,1009.6,100.0,23.0,0.0,100.0,3.319036,77.4712,0.0
2025-10-14 16:00:00+00:00,26.2175,3.0,3.0,93.0,32.52014,24.994818,1008.46387,1009.5,100.0,24.0,0.0,100.0,2.968636,75.96373,0.0
2025-10-14 17:00:00+00:00,25.9675,0.0,3.0,94.0,32.280052,24.926247,1007.7636,1008.8,100.0,0.0,0.0,100.0,2.5959969,56.309914,0.0
2025-10-14 18:00:00+00:00,25.667501,0.0,2.0,96.0,31.98497,24.981167,1007.6628,1008.7,100.0,26.0,0.0,100.0,2.8116899,39.805527,0.0
2025-10-14 19:00:00+00:00,25.317501,0.0,45.0,97.0,31.531834,24.806396,1006.96216,1008.0,100.0,34.0,0.0,100.0,2.7416782,23.198618,0.0
2025-10-14 20:00:00+00:00,25.067501,0.0,45.0,98.0,31.208614,24.728914,1006.56195,1007.6,100.0,43.0,0.0,100.0,2.9024127,7.12493,0.0
2025-10-14 21:00:00+00:00,24.917501,0.0,45.0,98.0,30.858192,24.579294,1006.66125,1007.7,79.0,47.0,0.0,51.0,3.6179552,5.7105074,0.0
2025-10-14 22:00:00+00:00,24.667501,0.0,45.0,98.0,30.429234,24.329924,1006.4605,1007.5,60.0,51.0,0.0,23.0,3.7585104,16.699326,0.0
2025-10-14 23:00:00+00:00,24.4675,0.0,45.0,98.0,30.039803,24.130424,1006.8595,1007.9,66.0,55.0,0.0,30.0,4.198285,30.963696,0.0
2025-10-15 00:00:00+00:00,25.7675,0.0,2.0,96.0,31.891926,25.080656,1007.66296,1008.7,49.0,45.0,0.0,12.0,4.5820518,44.999897,0.0
2025-10-15 01:00:00+00:00,27.5175,0.0,2.0,86.0,33.22115,24.964434,1008.3683,1009.4,57.0,43.0,0.0,24.0,6.9247384,62.10283,0.0
2025-10-15 02:00:00+00:00,29.1175,0.0,2.0,77.0,34.578403,24.67192,1008.87354,1009.9,51.0,46.0,0.0,16.0,8.089993,69.14546,0.0
2025-10-15 03:00:00+00:00,30.5175,0.0,2.0,68.0,36.171295,23.941963,1008.47864,1009.5,53.0,51.0,0.0,5.0,8.699793,65.55606,0.0
2025-10-15 04:00:00+00:00,31.417501,5.0,3.0,62.0,36.624523,23.261047,1007.3826,1008.4,83.0,37.0,48.0,47.0,8.891344,68.62931,0.0
2025-10-15 05:00:00+00:00,32.4175,13.0,1.0,58.0,37.899597,23.095076,1006.2872,1007.3,40.0,17.0,30.0,3.0,9.360001,67.3801,0.0
2025-10-15 06:00:00+00:00,32.9175,23.0,2.0,56.0,38.65574,22.980782,1005.9891,1007.0,52.0,41.0,29.0,1.0,7.9036193,59.93151,0.0
2025-10-15 07:00:00+00:00,33.2175,33.0,3.0,56.0,38.79501,23.259554,1004.991,1006.0,97.0,53.0,33.0,92.0,8.0899935,57.724377,0.0
2025-10-15 08:00:00+00:00,32.6175,50.0,3.0,59.0,37.59143,23.56511,1004.1899,1005.2,100.0,61.0,30.0,100.0,6.6185193,67.61982,0.0
2025-10-15 09:00:00+00:00,30.067501,58.0,95.0,71.0,34.944313,24.231337,1004.4811,1005.5,100.0,67.0,43.0,100.0,9.339208,117.552734,0.0
2025-10-15 10:00:00+00:00,28.567501,73.0,96.0,77.0,33.337868,24.13973,1004.6759,1005.7,100.0,53.0,38.0,100.0,9.693296,111.801476,0.0
2025-10-15 11:00:00+00:00,27.317501,85.0,95.0,85.0,32.695374,24.572506,1005.6704,1006.7,100.0,54.0,37.0,100.0,7.42159,104.03627,0.0
2025-10-15 12:00:00+00:00,27.0175,70.0,95.0,88.0,33.3434,24.858444,1006.06903,1007.1,100.0,52.0,49.0,100.0,2.1897945,99.46225,0.0
2025-10-15 13:00:00+00:00,26.667501,63.0,95.0,90.0,32.95535,24.8901,1007.2666,1008.3,100.0,56.0,48.0,100.0,2.5959969,33.6901,0.0
2025-10-15 14:00:00+00:00,26.2175,48.0,96.0,92.0,32.19625,24.813623,1007.8645,1008.9,100.0,56.0,49.0,100.0,4.379589,350.53775,0.0
2025-10-15 15:00:00+00:00,25.8675,38.0,80.0,93.0,31.746304,24.647985,1007.46356,1008.5,100.0,47.0,35.0,100.0,4.3349743,311.63345,0.0
2025-10-15 16:00:00+00:00,25.567501,18.0,3.0,94.0,31.434982,24.529337,1007.063,1008.1,100.0,48.0,37.0,100.0,3.8939953,303.6901,0.0
2025-10-15 17:00:00+00:00,25.3675,10.0,2.0,95.0,31.148426,24.507597,1006.66284,1007.7,79.0,58.0,38.0,34.0,4.39436,304.9921,0.0
2025-10-15 18:00:00+00:00,24.917501,18.0,3.0,95.0,30.277233,24.060478,1006.8611,1007.9,100.0,64.0,29.0,100.0,5.3517847,312.27362,0.0
2025-10-15 19:00:00+00:00,24.817501,38.0,3.0,95.0,30.189701,23.961117,1006.6609,1007.7,100.0,72.0,24.0,99.0,4.8433046,311.98712,0.0
2025-10-15 20:00:00+00:00,24.7175,38.0,80.0,95.0,30.020573,23.86175,1006.6605,1007.7,100.0,69.0,6.0,100.0,4.8965297,306.02747,0.0
2025-10-15 21:00:00+00:00,24.667501,25.0,3.0,95.0,29.834015,23.812073,1006.56036,1007.6,95.0,59.0,0.0,84.0,5.6233797,309.8055,0.0
2025-10-15 22:00:00+00:00,24.5175,8.0,3.0,95.0,29.625374,23.663029,1006.4599,1007.5,100.0,48.0,0.0,100.0,5.3999996,306.86996,0.0
2025-10-15 23:00:00+00:00,24.417501,5.0,3.0,95.0,29.506298,23.563667,1006.7592,1007.8,100.0,42.0,0.0,100.0,5.1165614,309.28937,0.0
2025-10-16 00:00:00+00:00,25.2175,5.0,3.0,94.0,30.658188,24.182034,1007.46136,1008.5,100.0,42.0,0.0,100.0,5.315336,331.69934,0.0
2025-10-16 01:00:00+00:00,26.6175,0.0,3.0,88.0,31.479408,24.464811,1007.866,1008.9,100.0,68.0,0.0,100.0,10.495713,354.09393,0.0
2025-10-16 02:00:00+00:00,27.9675,0.0,3.0,82.0,33.05381,24.607105,1008.17004,1009.2,100.0,46.0,0.0,100.0,9.565437,19.798973,0.0
2025-10-16 03:00:00+00:00,29.4675,0.0,3.0,74.0,35.085213,24.345636,1007.6757,1008.7,100.0,50.0,0.0,100.0,8.435069,39.805527,0.0
2025-10-16 04:00:00+00:00,30.8675,0.0,3.0,68.0,37.069622,24.275331,1006.6814,1007.7,100.0,56.0,0.0,100.0,8.78872,55.0079,0.0
2025-10-16 05:00:00+00:00,31.917501,25.0,3.0,64.0,37.96718,24.260262,1005.8857,1006.9,98.0,23.0,15.0,95.0,10.495713,59.03632,0.0
2025-10-16 06:00:00+00:00,32.267498,33.0,2.0,63.0,38.962006,24.327948,1005.48737,1006.5,69.0,54.0,14.0,31.0,9.021574,61.389645,0.0
2025-10-16 07:00:00+00:00,32.3675,38.0,2.0,64.0,38.794086,24.685522,1004.48865,1005.5,71.0,61.0,5.0,37.0,6.9899354,78.11137,0.0
2025-10-16 08:00:00+00:00,30.8675,58.0,95.0,73.0,36.559956,25.464191,1004.084,1005.1,100.0,79.0,43.0,100.0,9.227524,110.55612,0.0
2025-10-16 09:00:00+00:00,29.3675,80.0,95.0,78.0,34.7072,25.130274,1004.2788,1005.3,100.0,51.0,40.0,100.0,10.144082,117.47435,0.0
2025-10-16 10:00:00+00:00,28.167501,80.0,95.0,82.0,33.810467,24.802177,1004.77423,1005.8,100.0,62.0,68.0,100.0,6.6087217,119.357666,0.0
2025-10-16 11:00:00+00:00,27.2175,50.0,95.0,88.0,33.57105,25.055256,1005.5701,1006.6,100.0,63.0,28.0,100.0,2.8799999,90.0,0.0
2025-10-16 12:00:00+00:00,27.7675,18.0,80.0,86.0,34.407196,25.209736,1006.1715,1007.2,100.0,38.0,0.0,100.0,1.609969,26.564985,0.0
2025-10-16 13:00:00+00:00,27.6175,3.0,3.0,87.0,34.35736,25.256691,1006.97003,1008.0,100.0,38.0,0.0,100.0,1.1384199,341.56494,0.0
2025-10-16 14:00:00+00:00,27.6175,3.0,3.0,87.0,34.449135,25.256691,1007.5694,1008.6,100.0,38.0,0.0,100.0,0.5091169,224.9999,0.0
2025-10-16 15:00:00+00:00,27.3675,0.0,3.0,87.0,33.69177,25.011028,1007.56885,1008.6,100.0,37.0,0.0,100.0,2.8799999,180.0,0.0
2025-10-16 16:00:00+00:00,26.7175,0.0,3.0,91.0,33.231556,25.124815,1007.26685,1008.3,100.0,17.0,0.0,100.0,2.0991426,210.96368,0.0
2025-10-16 17:00:00+00:00,26.167501,0.0,3.0,94.0,32.70579,25.124704,1006.76556,1007.8,100.0,17.0,5.0,100.0,1.9386592,248.19853,0.0
2025-10-16 18:00:00+00:00,25.917501,0.0,45.0,92.0,32.178253,24.516747,1006.9644,1008.0,100.0,24.0,14.0,100.0,1.1384199,251.56496,0.0
2025-10-16 19:00:00+00:00,25.2675,3.0,45.0,96.0,31.431671,24.583206,1006.46265,1007.5,85.0,34.0,16.0,67.0,2.0991426,300.96368,0.0
2025-10-16 20:00:00+00:00,24.8675,3.0,45.0,98.0,30.967789,24.529419,1006.06146,1007.1,69.0,56.0,22.0,5.0,2.3051248,308.65982,0.0
2025-10-16 21:00:00+00:00,24.7675,5.0,45.0,98.0,30.730446,24.429668,1006.2609,1007.3,77.0,62.0,12.0,19.0,2.8116899,309.8055,0.0
2025-10-16 22:00:00+00:00,24.817501,5.0,45.0,98.0,30.776703,24.479546,1006.6609,1007.7,74.0,61.0,23.0,8.0,3.0547013,315.0001,0.0
2025-10-16 23:00:00+00:00,24.817501,8.0,45.0,98.0,30.776703,24.479546,1007.55994,1008.6,100.0,65.0,23.0,100.0,3.0547013,315.0001,0.0
2025-10-17 00:00:00+00:00,25.9675,3.0,45.0,95.0,32.18806,25.103756,1008.56274,1009.6,69.0,59.0,0.0,33.0,4.0249224,333.43503,0.0
2025-10-17 01:00:00+00:00,27.3675,18.0,80.0,88.0,33.555637,25.202866,1008.86755,1009.9,91.0,77.0,29.0,51.0,4.6800003,337.3801,0.0
2025-10-17 02:00:00+00:00,28.2175,48.0,95.0,84.0,34.43685,25.255272,1009.5695,1010.6,100.0,62.0,29.0,100.0,4.6938252,355.60138,0.0
2025-10-17 03:00:00+00:00,29.5175,58.0,80.0,80.0,35.96392,25.70183,1009.4741,1010.5,98.0,61.0,4.0,91.0,5.8603754,349.3804,0.0
2025-10-17 04:00:00+00:00,30.9675,65.0,2.0,73.0,38.434948,25.560284,1008.57983,1009.6,72.0,68.0,4.0,23.0,5.506941,348.6901,0.0
2025-10-17 05:00:00+00:00,31.8675,60.0,2.0,67.0,38.794395,24.979015,1007.4841,1008.5,78.0,74.0,6.0,23.0,5.8603754,10.61961,0.0
2025-10-17 06:00:00+00:00,32.2175,63.0,3.0,64.0,38.15802,24.543772,1006.7861,1007.8,95.0,83.0,46.0,73.0,5.692099,34.69522,0.0
2025-10-17 07:00:00+00:00,32.267498,80.0,3.0,63.0,38.11746,24.327948,1005.48737,1006.5,91.0,71.0,6.0,70.0,3.0547013,44.999897,0.0
2025-10-17 08:00:00+00:00,32.2175,75.0,2.0,63.0,37.800777,24.280794,1004.9879,1006.0,77.0,69.0,41.0,17.0,4.6800003,112.61991,0.0
2025-10-17 09:00:00+00:00,30.167501,73.0,80.0,73.0,35.12854,24.791506,1005.28064,1006.3,100.0,72.0,31.0,100.0,11.212135,132.39738,0.0
2025-10-17 10:00:00+00:00,28.567501,88.0,80.0,78.0,33.246826,24.354937,1005.47504,1006.5,100.0,55.0,32.0,100.0,11.246759,129.80553,0.0
2025-10-17 11:00:00+00:00,27.817501,65.0,80.0,82.0,33.039814,24.460806,1006.2717,1007.3,100.0,46.0,0.0,100.0,7.9932966,125.837746,0.0
2025-10-17 12:00:00+00:00,28.0175,53.0,3.0,83.0,33.904102,24.858809,1006.67194,1007.7,92.0,32.0,5.0,84.0,5.1919937,123.690094,0.0
2025-10-17 13:00:00+00:00,27.7675,18.0,3.0,84.0,33.710945,24.81504,1007.2703,1008.3,100.0,34.0,39.0,100.0,4.6102495,128.65984,0.0
2025-10-17 14:00:00+00:00,27.5175,10.0,3.0,85.0,33.357357,24.768461,1007.76886,1008.8,100.0,40.0,46.0,100.0,5.1165614,140.71062,0.0
2025-10-17 15:00:00+00:00,27.2175,10.0,3.0,86.0,32.910416,24.670065,1007.668,1008.7,100.0,38.0,34.0,100.0,5.692099,145.30478,0.0
2025-10-17 16:00:00+00:00,26.917501,10.0,3.0,88.0,32.75292,24.760036,1007.867,1008.9,100.0,33.0,14.0,100.0,5.1165614,140.71062,0.0
2025-10-17 17:00:00+00:00,26.6175,10.0,3.0,90.0,32.58369,24.840757,1006.76715,1007.8,100.0,41.0,0.0,100.0,4.5820518,135.0001,0.0
2025-10-17 18:00:00+00:00,26.317501,15.0,3.0,93.0,32.449764,25.093914,1007.0655,1008.1,100.0,44.0,5.0,100.0,4.5820518,135.0001,0.0
2025-10-17 19:00:00+00:00,26.1175,25.0,3.0,94.0,32.273735,25.075087,1005.86615,1006.9,100.0,52.0,4.0,100.0,4.3349743,131.63345,0.0
2025-10-17 20:00:00+00:00,26.067501,18.0,3.0,94.0,32.328125,25.025475,1005.86615,1006.9,100.0,61.0,0.0,100.0,3.396233,122.00535,0.0
